Id,Account,Date,Attitude,Text
735975207341543424,@HillaryClinton,Thu May 26 23:25:37 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975203533099010,@HillaryClinton,Thu May 26 23:25:36 +0000 2016,:),@HillaryClinton this coming from the the anti-child herself. #BoycottTarget xxx ratings for lgbt propaganda.
735975200076922880,@HillaryClinton,Thu May 26 23:25:36 +0000 2016,:),RT @weeklystandard: 8 Times @HillaryClinton Said Everyone Knew About Her Email Setup And Claimed It Was Permitted https://t.co/ZRINW4wJDP @…
735975200039141376,@HillaryClinton,Thu May 26 23:25:36 +0000 2016,:),"@BlogLiberally @BernieSanders @HillaryClinton (pt2) announce a partywide ban on donations from banking, insurance, pharma, and fossil fuels."
735975199250743296,@HillaryClinton,Thu May 26 23:25:35 +0000 2016,:),@HillaryClinton America needs to stop Donald Trump once and for all!!!
735975185656877056,@HillaryClinton,Thu May 26 23:25:32 +0000 2016,:),RT @Braveheart_USA: To be clear @HillaryClinton how is not cooperating with the @FBI email investigation  considered cooperating? https://t…
735975177599606785,@HillaryClinton,Thu May 26 23:25:30 +0000 2016,:),@paulafaris  After watching you today on @TheView how giddy you were about @HillaryClinton email and how wrong you were about facts!
735975173715857408,@HillaryClinton,Thu May 26 23:25:29 +0000 2016,:),@HillaryClinton https://t.co/3Xwt95dFYn
735975173577396224,@HillaryClinton,Thu May 26 23:25:29 +0000 2016,:),"RT @Braveheart_USA: Well @HillaryClinton, @POTUS also pushed for Sub-Prime Loans. Who broke the banks?  https://t.co/uWDwzXwLMO https://t.c…"
735975169651572736,@HillaryClinton,Thu May 26 23:25:28 +0000 2016,:),@JohnnyBGoode33 @sallykohn @HillaryClinton do u really think that? I think both of these people are awful and the poles show it.
735975160008712192,@HillaryClinton,Thu May 26 23:25:26 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975156141658112,@HillaryClinton,Thu May 26 23:25:25 +0000 2016,:),"RT @LoveNotHate8: Dear #CAPrimary voters, I proudly cast my vote for @HillaryClinton, and I sincerely hope you will too. https://t.co/nWpCP…"
735975154279292929,@HillaryClinton,Thu May 26 23:25:25 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975150974210048,@HillaryClinton,Thu May 26 23:25:24 +0000 2016,:),RT @HillaryClinton: “We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https:/…
735975150240202752,@HillaryClinton,Thu May 26 23:25:24 +0000 2016,:),RT @weeklystandard: 8 Times @HillaryClinton Said Everyone Knew About Her Email Setup And Claimed It Was Permitted https://t.co/ZRINW4wJDP @…
735975150177259520,@HillaryClinton,Thu May 26 23:25:24 +0000 2016,:),@bfraser747 @HillaryClinton @blaubok BETTER TAKE UR VITAMINS &amp; DO SOME PUSH UPS BITCH -TRUMP IS COMING 4U &amp; HES BRINGING AMERICA WITH HIM!
735975139939090432,@HillaryClinton,Thu May 26 23:25:21 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975135447023616,@HillaryClinton,Thu May 26 23:25:20 +0000 2016,:),"RT @PatriotBrother: @HillaryClinton, You Are Unfit To Be Anything.... Accountability Means  Everything.  But Look Who I'm Saying It To.. ht…"
735975128803115009,@HillaryClinton,Thu May 26 23:25:19 +0000 2016,:),"RT @KatiePavlich: . @HillaryClinton says she refused to let the IG interview her because she had already ""said all she needed to say"" about…"
735975123027517440,@HillaryClinton,Thu May 26 23:25:17 +0000 2016,:),"RT @HillaryClinton: LGBT kids are perfect the way they are. They deserve love—not harmful ""conversion therapy."" Thanks @GovPeterShumlin. ht…"
735975122134269952,@HillaryClinton,Thu May 26 23:25:17 +0000 2016,:),@HillaryClinton Just make Bernie VP and let him go after that trump asshole!
735975122067152896,@HillaryClinton,Thu May 26 23:25:17 +0000 2016,:),"RT @PatriotBrother: @HillaryClinton, You Are Unfit To Be Anything.... Accountability Means  Everything.  But Look Who I'm Saying It To.. ht…"
735975120100032512,@HillaryClinton,Thu May 26 23:25:17 +0000 2016,:),"RT @BenjaminChemist: @maddow blames State Department, not @HillaryClinton, for Hillary's actions as Secretary of State.  How absolutely emb…"
735975119714033664,@HillaryClinton,Thu May 26 23:25:16 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975112286081024,@HillaryClinton,Thu May 26 23:25:15 +0000 2016,:),RT @ForHillary: ⌛️Cuenta Regresiva: Solo faltan 166 días para elegir a @HillaryClinton como la primera mujer Presidenta de EEUU 🇺🇸! https:/…
735975108536356864,@HillaryClinton,Thu May 26 23:25:14 +0000 2016,:),@HillaryClinton your a joke
735975103259901952,@HillaryClinton,Thu May 26 23:25:13 +0000 2016,:),@chucktodd @HillaryClinton @MSNBC # THAT'S WHATS WRONG WITH THE NEWS MEDIA DOUBLE STANDARD WE CAN ASK U CAN'T ASK US A NO SOURCE ACT
735975100764147718,@HillaryClinton,Thu May 26 23:25:12 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975098025283584,@HillaryClinton,Thu May 26 23:25:11 +0000 2016,:),RT @weeklystandard: 8 Times @HillaryClinton Said Everyone Knew About Her Email Setup And Claimed It Was Permitted https://t.co/ZRINW4wJDP @…
735975092732104704,@HillaryClinton,Thu May 26 23:25:10 +0000 2016,:),"RT @HillaryClinton: LGBT kids are perfect the way they are. They deserve love—not harmful ""conversion therapy."" Thanks @GovPeterShumlin. ht…"
735975087397036032,@HillaryClinton,Thu May 26 23:25:09 +0000 2016,:),@CNN  @HillaryClinton ohohoh..... VICTIM CARD RUNNING DRY... NO Women's Card in Prison.. Fake Stroke in next 45? FBI CRIMINAL INVESTIGATION
735975084637093888,@HillaryClinton,Thu May 26 23:25:08 +0000 2016,:),RT @KatiePavlich: . @HillaryClinton's excuses she's making now on CNN in response the IG report are total garbage
735975083353608192,@HillaryClinton,Thu May 26 23:25:08 +0000 2016,:),Until U r willin 2 put real ppl in the White House #stopit most rich ppl dont think rules apply 2 them not just @HillaryClinton @hardball
735975081759805440,@HillaryClinton,Thu May 26 23:25:07 +0000 2016,:),RT @Braveheart_USA: Psssst! Hey @HillaryClinton I don't think people are buying yer stories anymore. Just Sayin. https://t.co/Ic4w156u1E ht…
735975078823890944,@HillaryClinton,Thu May 26 23:25:07 +0000 2016,:),RT @pRESIDENT_ALIEN: woof woof  @sharir_b @HillaryClinton https://t.co/hFMs5GuuYO
735975078819553280,@HillaryClinton,Thu May 26 23:25:07 +0000 2016,:),RT @HillaryClinton: El muro de Trump en la frontera costaría al menos unos $25 mil millones. Lo que podríamos hacer en lugar de su plan. ht…
735975078182191104,@HillaryClinton,Thu May 26 23:25:07 +0000 2016,:),RT @lamblock: looking forward to you calling out @barackobama's VA letting so many Veterans die without being seen #CroookedHillary  @Hilla…
735975074445021184,@HillaryClinton,Thu May 26 23:25:06 +0000 2016,:),"@DefyingDogma @TheFreshBrew @ShaunKing @HillaryClinton He might not hve had one but the Nation of Islam did, which he had to deal with."
735975072884744194,@HillaryClinton,Thu May 26 23:25:05 +0000 2016,:),@HillaryClinton https://t.co/QbkGuZE5tr
735975072087740416,@HillaryClinton,Thu May 26 23:25:05 +0000 2016,:),"RT @HillaryClinton: With the money Trump would waste on his wall, we could help a lot of families by building infrastructure we need. https…"
735975071370465280,@HillaryClinton,Thu May 26 23:25:05 +0000 2016,:),@HillaryClinton Says a candidate that values her beauty sleep more than our soldier's safety.
735975069650817024,@HillaryClinton,Thu May 26 23:25:05 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735975067608219650,@HillaryClinton,Thu May 26 23:25:04 +0000 2016,:),@CarlyFiorina @HillaryClinton Does somebody write these for you or do you come up with these gems all on your own?
735975060003950592,@HillaryClinton,Thu May 26 23:25:02 +0000 2016,:),RT @pRESIDENT_ALIEN: ARF ARF!  @sharir_b @HillaryClinton https://t.co/QqCERU9Ff0
735975057504210944,@HillaryClinton,Thu May 26 23:25:02 +0000 2016,:),@HillaryClinton And he condones slave labour at .33/hour. What a choice for President!!!
735975056887578624,@HillaryClinton,Thu May 26 23:25:01 +0000 2016,:),"RT @twright55: @elizabethforma Liz, Vagina is not a qualification. @HillaryClinton is Corrupt. I demand her to Withdraw. Period. #Tatiana W…"
735975056426172416,@HillaryClinton,Thu May 26 23:25:01 +0000 2016,:),RT @kelleysgators: @HillaryClinton https://t.co/G1MiHDhdXM
735975048280985600,@HillaryClinton,Thu May 26 23:24:59 +0000 2016,:),RT @HillaryClinton: “We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https:/…
735975048243208193,@HillaryClinton,Thu May 26 23:24:59 +0000 2016,:),@TheBriefing2016 @HillaryClinton Or smart
735975045579821056,@HillaryClinton,Thu May 26 23:24:59 +0000 2016,:),@marcorubio way to help the party. Even that lying hack @HillaryClinton is agreeing with you. Terrible.
735975042996043777,@HillaryClinton,Thu May 26 23:24:58 +0000 2016,:),https://t.co/BDxWSv5NPi @HillaryClinton. Free cowboy boots for cooperation https://t.co/4kf4bGogza
735975042790498304,@HillaryClinton,Thu May 26 23:24:58 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975041523929089,@HillaryClinton,Thu May 26 23:24:58 +0000 2016,:),@HillaryClinton https://t.co/gdonry4PMQ
735975040135630849,@HillaryClinton,Thu May 26 23:24:57 +0000 2016,:),@hardball_chris @ninaturner Why is @HillaryClinton being held to a higher standard than others who have held the same office? Sec of State..
735975040001396736,@HillaryClinton,Thu May 26 23:24:57 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975031679787008,@HillaryClinton,Thu May 26 23:24:55 +0000 2016,:),"RT @TriumphSystems: Thanks for making Gun Sales record high, @HillaryClinton! https://t.co/5uFrCVs8JM https://t.co/TeIdRrw4cF"
735975030824271872,@HillaryClinton,Thu May 26 23:24:55 +0000 2016,:),Hillary Clinton San Jose California Rally https://t.co/P6NqU4WLZz via @YouTube  @hillaryclinton @berniesanders #hillaryforprison #politics
735975029381300224,@HillaryClinton,Thu May 26 23:24:55 +0000 2016,:),RT @HillaryPix: #ImWithHer #HillaryClinton #ShesWithUs #BernieSanders #FeelTheBern @HillaryClinton  #BernieOrBust @DelonFerdinand https://t…
735975023958183937,@HillaryClinton,Thu May 26 23:24:54 +0000 2016,:),RT @HillaryPix: #ImWithHer #HillaryClinton #ShesWithUs #BernieSanders #FeelTheBern @HillaryClinton #HRCIsOurNominee #BernieOrBust https://t…
735975018857828352,@HillaryClinton,Thu May 26 23:24:52 +0000 2016,:),"RT @PhdFor: Ah, the web of lies starts to unravel for @HillaryClinton  https://t.co/MVxzg63qD9"
735975018618847232,@HillaryClinton,Thu May 26 23:24:52 +0000 2016,:),RT @ThePerezHilton: SPOILER ALERT: HILLARY WINS! ✌ https://t.co/w7qkD283Tw #ImStillWithHer @HillaryClinton https://t.co/1e0E14GENA
735975018220290048,@HillaryClinton,Thu May 26 23:24:52 +0000 2016,:),@nytimes @washingtonpost @CNNPolitics @BernieSanders @SenSanders @HillaryClinton WOULD NEVER DO THAT IF YOU WERE AHEAD. #BERNIESASORELOSER
735975016387469312,@HillaryClinton,Thu May 26 23:24:52 +0000 2016,:),@CarlyFiorina I have news for you. I am a woman and I am voting for @HillaryClinton and I would NEVER vote for you.  Fade away ...
735975013040455680,@HillaryClinton,Thu May 26 23:24:51 +0000 2016,:),"RT @ra_heals: What if @HillaryClinton now feeling left out wants to get in this  #BernieTrumpDebate ? Can we charge Her ""speaking fee"" 😁😝 #…"
735975012717494272,@HillaryClinton,Thu May 26 23:24:51 +0000 2016,:),@johnpodesta @HillaryClinton Climate chng has been proven to be horse shit. Made up by the left wing trying to cash in on fed funded prgms.
735975011454980097,@HillaryClinton,Thu May 26 23:24:51 +0000 2016,:),@HillaryClinton @marcorubio what is trump going to do forget our P.O W S
735975011253518341,@HillaryClinton,Thu May 26 23:24:51 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975008049242112,@HillaryClinton,Thu May 26 23:24:50 +0000 2016,:),"On #ELLEN, @HillaryClinton plays 'Who'd You Rather,' declining to choose #BernieSanders as running mate. https://t.co/RpsqJrJQjg #politics"
735975005717028864,@HillaryClinton,Thu May 26 23:24:49 +0000 2016,:),"RT @HillaryClinton: How cruel do you have to be to actually root for a crisis that would devastate millions of families, all to pad your ow…"
735975004735672320,@HillaryClinton,Thu May 26 23:24:49 +0000 2016,:),@HillaryClinton https://t.co/asdGIONhO7
735975002898472960,@HillaryClinton,Thu May 26 23:24:49 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735975002705534976,@HillaryClinton,Thu May 26 23:24:49 +0000 2016,:),@HillaryClinton how many times are you going to repost the same claim?  Clinton you would promise ice to an Eskimo if you thought it'd help!
735974996112216065,@HillaryClinton,Thu May 26 23:24:47 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974995206262784,@HillaryClinton,Thu May 26 23:24:47 +0000 2016,:),RT @LuvLuchia: Trump spent less than $60 million and WON his party's nom. @HillaryClinton spent well over $265 million and STILL hasn't won…
735974990844207104,@HillaryClinton,Thu May 26 23:24:46 +0000 2016,:),"@SpacemanChris @Parker9_ bit high, after everything I just said about @HillaryClinton to which you did alot of beating around the bush."
735974989300666368,@HillaryClinton,Thu May 26 23:24:45 +0000 2016,:),"@trebortwo It will haunt you to your grave @hillaryclinton,  I hope you suffer."
735974984854560769,@HillaryClinton,Thu May 26 23:24:44 +0000 2016,:),RT @Bros4Hillary: NAACP award-winning author Michael Eric Dyson agrees with @HillaryClinton #ImWithHer #ShesWithUs #StrongerTogether https:…
735974980819779584,@HillaryClinton,Thu May 26 23:24:43 +0000 2016,:),"RT @HillaryClinton: With the money Trump would waste on his wall, we could help a lot of families by building infrastructure we need. https…"
735974980534566912,@HillaryClinton,Thu May 26 23:24:43 +0000 2016,:),RT @HillaryClinton: “Donald Trump said profiting off working families getting kicked out of their homes &amp; losing their jobs would be a ‘goo…
735974977724370945,@HillaryClinton,Thu May 26 23:24:43 +0000 2016,:),@HillaryClinton https://t.co/EOPNDRQ0RL
735974975379644420,@HillaryClinton,Thu May 26 23:24:42 +0000 2016,:),@HillaryClinton needs voters to rally around her as Trumps is worse than her. The lesser of 2 evils is not really a reason to vote
735974970640072704,@HillaryClinton,Thu May 26 23:24:41 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974970438909952,@HillaryClinton,Thu May 26 23:24:41 +0000 2016,:),RT @HillaryClinton: “We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https:/…
735974963094528001,@HillaryClinton,Thu May 26 23:24:39 +0000 2016,:),"@BlogLiberally @BernieSanders @HillaryClinton float this compromise - @SenWarren for VP, party installs Sanders as Senate leader, and (p1)"
735974962389868544,@HillaryClinton,Thu May 26 23:24:39 +0000 2016,:),"RT @BenjaminChemist: @maddow blames State Department, not @HillaryClinton, for Hillary's actions as Secretary of State.  How absolutely emb…"
735974961794289668,@HillaryClinton,Thu May 26 23:24:39 +0000 2016,:),"RT @HillaryClinton: There’s nothing more important than protecting our kids. If we fail at that, it doesn’t matter what we get right. https…"
735974956325036033,@HillaryClinton,Thu May 26 23:24:37 +0000 2016,:),"RT @Iowa4Bernie: I'm not no expert and I don't claim to be, but doesn't this make @HillaryClinton intelligible to be President?  https://t.…"
735974956132012034,@HillaryClinton,Thu May 26 23:24:37 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974955595223040,@HillaryClinton,Thu May 26 23:24:37 +0000 2016,:),". @HillaryClinton Kind of like the sockpuppets you pay to fuel pro-hillary propaganda, even though you're a criminal due for #FBI indictment"
735974953233715200,@HillaryClinton,Thu May 26 23:24:37 +0000 2016,:),@HillaryClinton #Bernie said it way before you copy cat
735974947437182976,@HillaryClinton,Thu May 26 23:24:35 +0000 2016,:),"RT @CarlyFiorina: .@HillaryClinton will say and do anything in her lust for power. She is the ultimate insider, the ultimate in a corrupt p…"
735974943532449792,@HillaryClinton,Thu May 26 23:24:34 +0000 2016,:),RT @LuceVern: Fired up for @HillaryClinton in San Francisco. Official @Spotify playlist is playing. #FightSong #ImWithHer https://t.co/2iAd…
735974937169534976,@HillaryClinton,Thu May 26 23:24:33 +0000 2016,:),RT @AmOhSoFrank: @HillaryClinton @WhiteHouse @HouseDemocrats  @AdamSank https://t.co/NxIUW2KqDD
735974934392889344,@HillaryClinton,Thu May 26 23:24:32 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974934372069376,@HillaryClinton,Thu May 26 23:24:32 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974931465424896,@HillaryClinton,Thu May 26 23:24:32 +0000 2016,:),@StevenTDennis @NoahCRothman @HillaryClinton #protip don't chase the squirrel
735974930559438849,@HillaryClinton,Thu May 26 23:24:31 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974920874807297,@HillaryClinton,Thu May 26 23:24:29 +0000 2016,:),@HillaryClinton https://t.co/BqxOPLBBxv
735974920711069697,@HillaryClinton,Thu May 26 23:24:29 +0000 2016,:),RT @JordanChariton: California Primary Poll: @HillaryClinton 46% @BernieSanders 44% (5 point margin of error) #FeeltheBern
735974907864068097,@HillaryClinton,Thu May 26 23:24:26 +0000 2016,:),"RT @twright55: @HillaryClinton #Student #Teacher #Parent Read: Behind the scenes of #Hillary's $300,000 speech at #UCLA. #CAPrimary https:/…"
735974905011785730,@HillaryClinton,Thu May 26 23:24:25 +0000 2016,:),"@HillaryClinton @marcorubio Your email system endangered our military, ambassadors, etc. no respect for our GIs"
735974895683801090,@HillaryClinton,Thu May 26 23:24:23 +0000 2016,:),@HillaryClinton we can do both
735974894811250688,@HillaryClinton,Thu May 26 23:24:23 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735974894538723328,@HillaryClinton,Thu May 26 23:24:23 +0000 2016,:),"RT @PatriotBrother: @HillaryClinton, You Are Unfit To Be Anything.... Accountability Means  Everything.  But Look Who I'm Saying It To.. ht…"
735974890122162176,@HillaryClinton,Thu May 26 23:24:22 +0000 2016,:),"RT @SaveLiberty1st: @tjoy7 @HillaryClinton Between Huma and Valerie Jarret, I see where she has that mindset. https://t.co/m1mxwz23Yj"
735974888318590976,@HillaryClinton,Thu May 26 23:24:21 +0000 2016,:),@HillaryClinton https://t.co/bMMivPGjCM
735974886502469632,@HillaryClinton,Thu May 26 23:24:21 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974886091460608,@HillaryClinton,Thu May 26 23:24:21 +0000 2016,:),"RT @BenjaminChemist: @maddow blames State Department, not @HillaryClinton, for Hillary's actions as Secretary of State.  How absolutely emb…"
735974885927751681,@HillaryClinton,Thu May 26 23:24:21 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974882861670400,@HillaryClinton,Thu May 26 23:24:20 +0000 2016,:),"RT @HillaryClinton: With the money Trump would waste on his wall, we could help a lot of families by building infrastructure we need. https…"
735974869641240577,@HillaryClinton,Thu May 26 23:24:17 +0000 2016,:),RT @Braveheart_USA: Psssst! Hey @HillaryClinton I don't think people are buying yer stories anymore. Just Sayin. https://t.co/Ic4w156u1E ht…
735974867544199168,@HillaryClinton,Thu May 26 23:24:16 +0000 2016,:),".@thehill Horseshit! All these scumbags at @StateDept should share a cell with @HillaryClinton, including that moron #traitor @JohnKerry."
735974866365616128,@HillaryClinton,Thu May 26 23:24:16 +0000 2016,:),RT @OhThatLinsane: @HillaryClinton https://t.co/KCoLQUQgfq
735974860657168386,@HillaryClinton,Thu May 26 23:24:15 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974859797336064,@HillaryClinton,Thu May 26 23:24:14 +0000 2016,:),RT @DaBearded0ne: Dear @CarlyFiorina: We are just not that into you. There will only be one 1st female POTUS and her name is @HillaryClinto…
735974855116488704,@HillaryClinton,Thu May 26 23:24:13 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735974854562832385,@HillaryClinton,Thu May 26 23:24:13 +0000 2016,:),"@HillaryClinton @marcorubio How cute, the Globalists are all tweeting each other now. Where are Romney and Ryan?"
735974845930864644,@HillaryClinton,Thu May 26 23:24:11 +0000 2016,:),@johnpodesta @HillaryClinton The Trump heads are a nice touch.
735974845587062785,@HillaryClinton,Thu May 26 23:24:11 +0000 2016,:),RT @GayCityNews: .@HillaryClinton Broadly Embraces Agenda for Fighting AIDS in Meeting With Activists https://t.co/NJcfGwjPpe @BernieSander…
735974844194394112,@HillaryClinton,Thu May 26 23:24:11 +0000 2016,:),#ImWithHer #HillaryClinton #ShesWithUs #BernieSanders #FeelTheBern @HillaryClinton  #BernieOrBust @DelonFerdinand https://t.co/8e3c5UqKRE
735974834249699329,@HillaryClinton,Thu May 26 23:24:08 +0000 2016,:),@cmarinucci @HillaryClinton that space looks amazing
735974833331134466,@HillaryClinton,Thu May 26 23:24:08 +0000 2016,:),@weeklystandard @MonicaCrowley @HillaryClinton @jlifhits liar liar! She knows she's a damn criminal and so does everyone else.
735974829325574144,@HillaryClinton,Thu May 26 23:24:07 +0000 2016,:),RT @Don_Vito_08: NEWS: #CrookedHillary husband @billclinton had a secret server too! @HillaryClinton  #Trump2016 #NeverHillary  #MAGA https…
735974829212499969,@HillaryClinton,Thu May 26 23:24:07 +0000 2016,:),RT @HillaryPix: #ImWithHer #HillaryClinton #ShesWithUs  #FeelTheBern @HillaryClinton #HRCIsOurNominee  @hazelD54_ @kjoerwin https://t.co/zU…
735974825726906369,@HillaryClinton,Thu May 26 23:24:06 +0000 2016,:),"RT @PatriotBrother: @HillaryClinton, You Are Unfit To Be Anything.... Accountability Means  Everything.  But Look Who I'm Saying It To.. ht…"
735974823382286336,@HillaryClinton,Thu May 26 23:24:06 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974820731572224,@HillaryClinton,Thu May 26 23:24:05 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974820295409664,@HillaryClinton,Thu May 26 23:24:05 +0000 2016,:),RT @HillaryClinton: El muro de Trump en la frontera costaría al menos unos $25 mil millones. Lo que podríamos hacer en lugar de su plan. ht…
735974812527546368,@HillaryClinton,Thu May 26 23:24:03 +0000 2016,:),RT @sharir_b: @pRESIDENT_ALIEN @HillaryClinton Ahahahahahaha  pee on your FACE!
735974809750753282,@HillaryClinton,Thu May 26 23:24:03 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735974805178974208,@HillaryClinton,Thu May 26 23:24:01 +0000 2016,:),"@HillaryClinton bitch, you need to go to prison. You're a fraudulent, power-hungry, corporatist CRIMINAL! #FeelTheBern #Bernie2016 #Bernie"
735974800791764992,@HillaryClinton,Thu May 26 23:24:00 +0000 2016,:),@HillaryClinton Trump says he supported you because he's a good businessman. What is he saying now just because he's running for president?
735974800527634433,@HillaryClinton,Thu May 26 23:24:00 +0000 2016,:),RT @sharir_b: @pRESIDENT_ALIEN @HillaryClinton  NO MORE TWEETS FOR YOU KILLARY! NEED TO GO POTTY? https://t.co/8HcNxy31is
735974800003366912,@HillaryClinton,Thu May 26 23:24:00 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735974798371737600,@HillaryClinton,Thu May 26 23:24:00 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974796282990592,@HillaryClinton,Thu May 26 23:23:59 +0000 2016,:),"RT @emilyslist: When more people are able to vote, @HillaryClinton wins by even bigger margins: https://t.co/mz2HwmKwhU"
735974793585950720,@HillaryClinton,Thu May 26 23:23:59 +0000 2016,:),R-Ringing it's Gussifer  😈 I can't hear a thing I have got no @HillaryClinton server you say ? say ?  #DonaldTrump🇺🇸#BernieSanders #NRA #GOP
735974789224013824,@HillaryClinton,Thu May 26 23:23:58 +0000 2016,:),@HillaryClinton https://t.co/SAWUCubZ7k
735974784899682304,@HillaryClinton,Thu May 26 23:23:57 +0000 2016,:),@HillaryClinton @marcorubio or corrupt lieinfested bitch ass rambling from killery key word #killery
735974784824053760,@HillaryClinton,Thu May 26 23:23:57 +0000 2016,:),"@HillaryClinton couldn't agree more, crooked Hillary is trying any thing to divert attention from the email server. Take off your clothes."
735974778239102976,@HillaryClinton,Thu May 26 23:23:55 +0000 2016,:),RT @FLjtrg: @neonang @ArRuple If morons @POTUS + @HillaryClinton keep letting 'em in... I won't surrender to the Rapefugees! https://t.co/6…
735974777718898690,@HillaryClinton,Thu May 26 23:23:55 +0000 2016,:),R/T @JonPoeAtkinson: @HillaryClinton  #DemocratLogic #NoHillary2016 #StopHillary2016 https://t.co/hP6bPs5YWd
735974775420375042,@HillaryClinton,Thu May 26 23:23:54 +0000 2016,:),"RT @JordanChariton: Wash Po hammers @HillaryClinton’s inexcusable, willful disregard for the rules https://t.co/mPrVzELMCE"
735974773709103104,@HillaryClinton,Thu May 26 23:23:54 +0000 2016,:),Why is it that every single story I have seen regarding UAW's endorsement of @HillaryClinton was focused on how it affects Trump?
735974771616276480,@HillaryClinton,Thu May 26 23:23:53 +0000 2016,:),"RT @HillaryClinton: Son of a Pakistani bus driver, champion of workers' rights and human rights, and now Mayor of London. Congrats, @SadiqK…"
735974770156568576,@HillaryClinton,Thu May 26 23:23:53 +0000 2016,:),@HillaryClinton @marcorubio I'm black today - I love hot sauce https://t.co/YHAlXjhKD2 https://t.co/0WfbCdyXvG
735974765333073921,@HillaryClinton,Thu May 26 23:23:52 +0000 2016,:),RT @HillaryClinton: Couldn't agree more. https://t.co/gfk8NWAhIY
735974764049772544,@HillaryClinton,Thu May 26 23:23:52 +0000 2016,:),@HillaryClinton https://t.co/OJfm9KNlpJ
735974758706237440,@HillaryClinton,Thu May 26 23:23:50 +0000 2016,:),"Whtchin @MSNBC is painful.All I hear is same bs about rep nominee,@HillaryClinton emails,non sense @SenSanders with the annoying @ninaturner"
735974758219550724,@HillaryClinton,Thu May 26 23:23:50 +0000 2016,:),RT @coton_luver: Whatever @HillaryClinton does she must do twice as well as a man to be thought half as good #ImWithHer https://t.co/X4wYIU…
735974757389225984,@HillaryClinton,Thu May 26 23:23:50 +0000 2016,:),@RollingStone I would love to see a debate between @DrJillStein and @HillaryClinton !  Why let the boys do all the debating?
735974755119955968,@HillaryClinton,Thu May 26 23:23:50 +0000 2016,:),"@HillaryClinton @marcorubio You haven't done a thing for veterans, except send them to fight ill conceived wars! #hypocrite #BernieOrTrump"
735974754193158145,@HillaryClinton,Thu May 26 23:23:49 +0000 2016,:),RT @dembinskis: Sanders-Trump debate would be @HillaryClinton worst nightmare https://t.co/IwKotiX4e5 #Election2016 #BernieTrumpDebate #Sti…
735974749847834625,@HillaryClinton,Thu May 26 23:23:48 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
